                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    779,                0.75268,                0.50286,                 1.0355,                0.74265,                0.65062,                0.66819,                0.35654,                  1.874,                 1.5432,                  2.076,              0.0022978,              0.0022978,              0.0022978
                    780,                0.74815,                 0.4963,                 1.0332,                0.74332,                0.65078,                0.67093,                0.35747,                 1.8745,                 1.5452,                 2.0775,              0.0022879,              0.0022879,              0.0022879
                    781,                0.75328,                0.50074,                 1.0324,                  0.738,                0.65387,                 0.6707,                0.35713,                 1.8741,                 1.5442,                  2.077,               0.002278,               0.002278,               0.002278
                    782,                0.75314,                0.49826,                 1.0352,                0.73677,                0.65515,                 0.6705,                0.35728,                 1.8749,                 1.5461,                 2.0778,              0.0022681,              0.0022681,              0.0022681
                    783,                0.74923,                0.49145,                 1.0307,                0.73805,                0.65365,                0.67099,                0.35706,                 1.8752,                 1.5481,                  2.079,              0.0022582,              0.0022582,              0.0022582
                    784,                0.75459,                0.49489,                 1.0345,                0.74067,                0.65336,                0.67062,                 0.3564,                 1.8752,                 1.5512,                 2.0792,              0.0022483,              0.0022483,              0.0022483
                    785,                0.74272,                0.48987,                 1.0239,                0.73989,                0.65255,                0.66949,                0.35603,                 1.8753,                 1.5533,                 2.0795,              0.0022384,              0.0022384,              0.0022384
                    786,                0.74379,                 0.4928,                 1.0282,                0.73753,                0.63673,                0.66882,                0.35581,                 1.8757,                 1.5536,                 2.0805,              0.0022285,              0.0022285,              0.0022285
                    787,                0.74449,                0.49476,                 1.0301,                0.73593,                0.63896,                0.66909,                0.35627,                 1.8768,                 1.5547,                 2.0814,              0.0022186,              0.0022186,              0.0022186
                    788,                0.73608,                0.49014,                 1.0252,                0.73648,                0.63976,                0.67028,                0.35626,                  1.877,                 1.5587,                 2.0824,              0.0022087,              0.0022087,              0.0022087
                    789,                0.74437,                0.48995,                 1.0283,                0.73596,                0.63962,                0.66991,                0.35609,                 1.8783,                 1.5604,                 2.0837,              0.0021988,              0.0021988,              0.0021988
                    790,                0.74101,                0.48816,                 1.0241,                0.73618,                0.63783,                0.67006,                0.35455,                 1.8787,                  1.562,                 2.0842,              0.0021889,              0.0021889,              0.0021889
                    791,                0.74257,                0.49112,                 1.0272,                  0.736,                0.63931,                0.66978,                0.35475,                 1.8803,                 1.5627,                 2.0861,               0.002179,               0.002179,               0.002179
                    792,                0.74325,                0.48827,                 1.0299,                0.73673,                0.63932,                0.66864,                0.35384,                 1.8801,                 1.5644,                 2.0871,              0.0021691,              0.0021691,              0.0021691
                    793,                0.73784,                0.48827,                  1.028,                 0.7386,                0.63723,                0.66865,                 0.3557,                 1.8803,                 1.5663,                 2.0873,              0.0021592,              0.0021592,              0.0021592
                    794,                0.73884,                0.48878,                 1.0271,                0.74269,                0.63332,                0.66632,                0.35441,                 1.8809,                  1.568,                 2.0886,              0.0021493,              0.0021493,              0.0021493
                    795,                0.73545,                0.48268,                 1.0268,                0.74278,                0.63211,                0.66569,                0.35502,                 1.8805,                 1.5704,                 2.0888,              0.0021394,              0.0021394,              0.0021394
                    796,                0.73705,                0.48996,                 1.0245,                0.73758,                0.63504,                0.66501,                0.35415,                 1.8816,                 1.5697,                 2.0902,              0.0021295,              0.0021295,              0.0021295
                    797,                0.73778,                 0.4841,                 1.0263,                0.73716,                0.63638,                 0.6646,                0.35531,                 1.8824,                 1.5706,                 2.0907,              0.0021196,              0.0021196,              0.0021196
                    798,                0.73654,                0.48444,                 1.0257,                 0.7372,                0.63762,                0.66448,                0.35511,                 1.8838,                 1.5717,                 2.0927,              0.0021097,              0.0021097,              0.0021097
                    799,                 0.7316,                0.48489,                 1.0244,                0.74472,                0.63137,                0.66439,                 0.3553,                 1.8838,                 1.5716,                 2.0935,              0.0020998,              0.0020998,              0.0020998
                    800,                 0.7337,                0.48358,                 1.0217,                0.74455,                0.63014,                0.66401,                0.35225,                 1.8843,                 1.5713,                 2.0947,              0.0020899,              0.0020899,              0.0020899
                    801,                0.73053,                 0.4864,                 1.0244,                0.74419,                0.62959,                0.66376,                0.35231,                 1.8849,                 1.5721,                 2.0959,                0.00208,                0.00208,                0.00208
                    802,                0.73544,                 0.4849,                 1.0254,                0.74328,                0.62893,                 0.6635,                0.35023,                 1.8842,                 1.5748,                 2.0964,              0.0020701,              0.0020701,              0.0020701
                    803,                0.73081,                0.48206,                  1.019,                0.74251,                0.62877,                0.66255,                0.34999,                 1.8845,                 1.5768,                 2.0973,              0.0020602,              0.0020602,              0.0020602
                    804,                0.73252,                0.48305,                 1.0218,                0.74694,                0.62036,                0.66204,                0.35105,                 1.8852,                 1.5789,                 2.0978,              0.0020503,              0.0020503,              0.0020503
                    805,                0.72452,                0.47966,                  1.021,                 0.7579,                0.61444,                0.66085,                0.35051,                 1.8864,                 1.5809,                 2.0996,              0.0020404,              0.0020404,              0.0020404
                    806,                0.72793,                0.47894,                 1.0232,                0.75697,                0.61492,                0.66054,                0.34896,                 1.8871,                 1.5809,                 2.1009,              0.0020305,              0.0020305,              0.0020305
                    807,                  0.727,                0.47671,                  1.017,                0.75705,                0.61491,                0.66029,                0.34685,                 1.8866,                 1.5837,                 2.1004,              0.0020206,              0.0020206,              0.0020206
                    808,                0.72826,                0.48026,                 1.0219,                0.74702,                0.61981,                0.66074,                0.34853,                  1.887,                 1.5838,                 2.1018,              0.0020107,              0.0020107,              0.0020107
                    809,                0.72297,                0.47851,                 1.0183,                 0.7491,                0.62045,                0.66168,                0.34722,                 1.8872,                 1.5845,                 2.1022,              0.0020008,              0.0020008,              0.0020008
                    810,                0.71835,                0.47642,                 1.0173,                0.75018,                0.61956,                0.66044,                0.34867,                 1.8874,                 1.5855,                 2.1036,              0.0019909,              0.0019909,              0.0019909
                    811,                 0.7219,                0.47395,                 1.0154,                0.75316,                0.61739,                  0.661,                0.34881,                 1.8876,                 1.5842,                 2.1033,               0.001981,               0.001981,               0.001981
                    812,                0.72016,                0.47165,                 1.0169,                0.75753,                 0.6142,                0.66112,                0.35018,                 1.8876,                 1.5851,                 2.1038,              0.0019711,              0.0019711,              0.0019711
                    813,                0.71851,                0.46861,                  1.015,                0.75481,                0.61435,                0.66024,                0.34812,                 1.8847,                 1.5902,                 2.0962,              0.0019612,              0.0019612,              0.0019612
                    814,                0.72056,                0.47152,                 1.0116,                0.75731,                0.61425,                 0.6612,                 0.3483,                 1.8851,                 1.5919,                 2.0985,              0.0019513,              0.0019513,              0.0019513
                    815,                0.71891,                0.46915,                 1.0134,                0.75659,                0.61428,                0.66153,                0.34916,                 1.8847,                 1.5945,                 2.0983,              0.0019414,              0.0019414,              0.0019414
                    816,                0.71451,                0.46804,                 1.0135,                0.75141,                0.61866,                0.66055,                0.34675,                 1.8852,                 1.5952,                 2.0997,              0.0019315,              0.0019315,              0.0019315
                    817,                 0.7123,                 0.4643,                 1.0168,                0.75197,                0.61763,                0.66001,                0.34691,                 1.8849,                 1.5974,                 2.1004,              0.0019216,              0.0019216,              0.0019216
                    818,                 0.7218,                0.47295,                 1.0192,                 0.7512,                0.61838,                0.66012,                0.34468,                 1.8847,                 1.5979,                 2.1016,              0.0019117,              0.0019117,              0.0019117
                    819,                 0.7206,                0.47342,                 1.0137,                0.74865,                0.62065,                0.66016,                0.34729,                 1.8847,                 1.5982,                 2.1018,              0.0019018,              0.0019018,              0.0019018
                    820,                0.71415,                0.47193,                 1.0132,                0.74717,                0.62249,                   0.66,                0.34713,                 1.8853,                 1.5998,                  2.103,              0.0018919,              0.0018919,              0.0018919
                    821,                0.70667,                 0.4642,                 1.0112,                0.74655,                0.62364,                0.65924,                0.34616,                 1.8858,                 1.6013,                 2.1043,               0.001882,               0.001882,               0.001882
                    822,                 0.7083,                0.46597,                 1.0102,                0.74375,                 0.6248,                0.66031,                0.34731,                 1.8852,                 1.6012,                 2.1045,              0.0018721,              0.0018721,              0.0018721
                    823,                 0.7113,                0.47079,                 1.0123,                0.74221,                0.62519,                 0.6587,                0.34659,                  1.886,                 1.6025,                  2.105,              0.0018622,              0.0018622,              0.0018622
                    824,                0.70466,                0.46153,                 1.0041,                 0.7434,                0.62461,                0.65708,                0.34626,                 1.8852,                  1.606,                  2.105,              0.0018523,              0.0018523,              0.0018523
                    825,                0.71003,                0.46649,                 1.0114,                0.74007,                 0.6269,                0.65724,                0.34529,                 1.8853,                 1.6092,                 2.1056,              0.0018424,              0.0018424,              0.0018424
                    826,                0.70515,                0.46284,                 1.0049,                0.72921,                0.63206,                0.65686,                0.34502,                 1.8857,                 1.6103,                  2.106,              0.0018325,              0.0018325,              0.0018325
                    827,                0.70314,                0.45661,                 1.0085,                0.73262,                0.62941,                0.65668,                0.34171,                 1.8854,                 1.6104,                 2.1067,              0.0018226,              0.0018226,              0.0018226
                    828,                0.70205,                0.46111,                  1.006,                0.73186,                0.62848,                0.65678,                0.34177,                 1.8849,                 1.6116,                 2.1068,              0.0018127,              0.0018127,              0.0018127
                    829,                0.70074,                0.46659,                 1.0089,                0.73353,                0.62721,                0.65661,                0.34399,                 1.8854,                 1.6097,                 2.1068,              0.0018028,              0.0018028,              0.0018028
                    830,                0.69759,                0.45588,                 1.0062,                0.73417,                0.62665,                0.65641,                0.34415,                  1.886,                 1.6121,                 2.1085,              0.0017929,              0.0017929,              0.0017929
                    831,                0.70206,                0.45906,                 1.0054,                0.73382,                0.62558,                0.65671,                 0.3433,                 1.8859,                 1.6099,                 2.1071,               0.001783,               0.001783,               0.001783
                    832,                0.70367,                0.46092,                  1.008,                0.73286,                0.62485,                0.65665,                0.34239,                 1.8855,                 1.6094,                 2.1072,              0.0017731,              0.0017731,              0.0017731
                    833,                0.70194,                0.45744,                 1.0062,                0.73173,                0.62976,                0.65702,                  0.343,                 1.8857,                 1.6091,                 2.1078,              0.0017632,              0.0017632,              0.0017632
                    834,                0.70209,                0.46413,                 1.0091,                0.73106,                0.62801,                0.65616,                0.34156,                 1.8857,                 1.6093,                 2.1087,              0.0017533,              0.0017533,              0.0017533
                    835,                0.70002,                0.45898,                 1.0056,                 0.7308,                0.62722,                0.65623,                0.34252,                 1.8857,                 1.6086,                 2.1092,              0.0017434,              0.0017434,              0.0017434
                    836,                 0.6991,                0.45782,                 1.0053,                0.72874,                0.62824,                0.65624,                0.34123,                 1.8871,                 1.6091,                 2.1106,              0.0017335,              0.0017335,              0.0017335
                    837,                0.68882,                0.44781,                0.99838,                 0.7278,                0.62906,                0.65628,                0.34077,                 1.8863,                 1.6102,                 2.1108,              0.0017236,              0.0017236,              0.0017236
                    838,                 0.6902,                0.45773,                 1.0005,                0.72784,                0.62888,                0.65539,                0.34126,                 1.8866,                 1.6126,                 2.1112,              0.0017137,              0.0017137,              0.0017137
                    839,                0.69549,                 0.4539,                 1.0018,                0.72779,                 0.6289,                0.65599,                 0.3423,                 1.8863,                 1.6137,                 2.1113,              0.0017038,              0.0017038,              0.0017038
                    840,                 0.6931,                0.45345,                 1.0038,                0.72801,                0.62958,                 0.6569,                0.34266,                 1.8868,                 1.6137,                 2.1117,              0.0016939,              0.0016939,              0.0016939
                    841,                0.69317,                0.45294,                 1.0019,                0.72819,                0.62927,                0.65689,                0.34264,                 1.8868,                 1.6136,                 2.1129,               0.001684,               0.001684,               0.001684
                    842,                0.69119,                0.44904,                0.99906,                0.72762,                0.62885,                0.65656,                0.34275,                 1.8875,                 1.6163,                 2.1137,              0.0016741,              0.0016741,              0.0016741
                    843,                0.68996,                0.45297,                 1.0018,                0.72736,                0.62949,                0.65669,                 0.3437,                 1.8873,                 1.6181,                 2.1151,              0.0016642,              0.0016642,              0.0016642
                    844,                0.68943,                0.45353,                 1.0001,                0.72847,                0.63027,                0.65629,                0.34219,                 1.8877,                 1.6173,                 2.1168,              0.0016543,              0.0016543,              0.0016543
                    845,                0.68701,                0.45219,                0.99874,                0.72723,                 0.6313,                0.65692,                 0.3433,                 1.8871,                 1.6158,                 2.1165,              0.0016444,              0.0016444,              0.0016444
                    846,                 0.6805,                0.44084,                0.99423,                0.73412,                 0.6262,                0.65678,                0.34327,                 1.8872,                 1.6165,                 2.1173,              0.0016345,              0.0016345,              0.0016345
                    847,                0.67913,                0.44405,                0.99589,                 0.7295,                0.64175,                0.65889,                0.34379,                 1.8871,                 1.6172,                 2.1181,              0.0016246,              0.0016246,              0.0016246
                    848,                0.68284,                0.44503,                0.99781,                0.73144,                0.64414,                0.65916,                0.34353,                 1.8879,                 1.6175,                 2.1195,              0.0016147,              0.0016147,              0.0016147
                    849,                0.68301,                0.44638,                0.99578,                0.73074,                0.64503,                0.66007,                0.34441,                 1.8888,                  1.618,                 2.1209,              0.0016048,              0.0016048,              0.0016048
                    850,                0.68394,                0.44528,                 1.0001,                0.72981,                0.64476,                0.66016,                0.34444,                 1.8899,                 1.6187,                  2.123,              0.0015949,              0.0015949,              0.0015949
                    851,                0.68348,                0.44409,                0.99682,                0.72874,                0.64565,                0.65994,                0.34128,                 1.8905,                 1.6184,                 2.1237,               0.001585,               0.001585,               0.001585
                    852,                0.67604,                0.44354,                0.99346,                0.74985,                0.63469,                0.66002,                0.34273,                 1.8907,                  1.617,                 2.1249,              0.0015751,              0.0015751,              0.0015751
                    853,                0.67823,                0.43949,                0.99275,                0.75092,                0.63328,                0.65961,                 0.3393,                 1.8907,                  1.619,                 2.1257,              0.0015652,              0.0015652,              0.0015652
                    854,                0.68111,                0.44705,                0.99588,                0.75097,                0.63359,                0.65782,                0.33915,                 1.8913,                 1.6175,                 2.1271,              0.0015553,              0.0015553,              0.0015553
                    855,                0.67922,                0.44294,                0.99583,                0.75033,                0.63424,                0.65769,                0.33978,                 1.8917,                 1.6205,                 2.1288,              0.0015454,              0.0015454,              0.0015454
                    856,                0.67758,                0.44061,                0.99415,                0.75002,                0.63348,                0.65692,                0.33941,                 1.8925,                 1.6216,                 2.1301,              0.0015355,              0.0015355,              0.0015355
                    857,                0.68236,                  0.445,                0.99845,                0.74903,                0.63215,                0.65672,                0.33875,                 1.8932,                 1.6199,                 2.1319,              0.0015256,              0.0015256,              0.0015256
                    858,                0.66975,                0.43813,                0.99259,                 0.7249,                0.64452,                0.65613,                0.33815,                 1.8935,                 1.6211,                 2.1335,              0.0015157,              0.0015157,              0.0015157
                    859,                0.66684,                0.43622,                0.99138,                0.72428,                0.64354,                0.65624,                0.33834,                 1.8927,                 1.6208,                 2.1332,              0.0015058,              0.0015058,              0.0015058
                    860,                 0.6745,                0.43812,                0.99347,                0.72425,                0.64272,                0.65686,                0.33859,                 1.8931,                 1.6223,                 2.1346,              0.0014959,              0.0014959,              0.0014959
                    861,                0.66989,                0.43808,                0.99571,                0.72343,                0.63992,                0.65612,                0.33864,                 1.8932,                 1.6214,                 2.1358,               0.001486,               0.001486,               0.001486
                    862,                 0.6747,                0.43944,                0.99533,                0.72539,                0.63488,                0.65669,                0.33876,                 1.8933,                 1.6209,                 2.1356,              0.0014761,              0.0014761,              0.0014761
                    863,                0.66112,                0.43082,                0.98941,                0.72457,                0.63485,                0.65544,                0.33945,                 1.8925,                 1.6203,                 2.1354,              0.0014662,              0.0014662,              0.0014662
                    864,                0.65908,                 0.4306,                 0.9853,                0.72342,                0.63532,                0.65521,                0.33992,                 1.8926,                 1.6237,                 2.1358,              0.0014563,              0.0014563,              0.0014563
                    865,                0.66685,                0.42965,                0.99019,                0.72367,                0.63533,                0.65484,                0.33999,                 1.8924,                 1.6236,                 2.1364,              0.0014464,              0.0014464,              0.0014464
                    866,                0.67129,                0.43217,                0.98886,                0.71519,                0.64993,                0.65694,                0.34068,                 1.8931,                 1.6249,                 2.1383,              0.0014365,              0.0014365,              0.0014365
                    867,                0.65903,                0.42945,                0.98797,                0.71325,                 0.6501,                 0.6568,                0.34118,                 1.8924,                 1.6251,                 2.1383,              0.0014266,              0.0014266,              0.0014266
                    868,                0.66432,                0.43273,                0.98812,                0.70542,                0.65238,                 0.6569,                0.34099,                 1.8936,                 1.6276,                 2.1391,              0.0014167,              0.0014167,              0.0014167
                    869,                0.65668,                0.42861,                0.98414,                0.70651,                0.65129,                0.65744,                0.34142,                 1.8932,                 1.6262,                 2.1394,              0.0014068,              0.0014068,              0.0014068
                    870,                0.65675,                0.43093,                0.98615,                0.70906,                0.65161,                0.65698,                0.34273,                 1.8926,                  1.627,                 2.1399,              0.0013969,              0.0013969,              0.0013969
                    871,                0.65343,                0.42333,                0.98118,                0.70054,                0.64508,                0.65679,                0.34342,                 1.8918,                 1.6284,                 2.1394,               0.001387,               0.001387,               0.001387
                    872,                0.66084,                0.42552,                0.98961,                0.70126,                0.64528,                0.65801,                0.34118,                 1.8917,                 1.6281,                 2.1408,              0.0013771,              0.0013771,              0.0013771
                    873,                0.65739,                0.42552,                0.98584,                0.69946,                0.64412,                0.65767,                0.34103,                 1.8924,                 1.6275,                 2.1424,              0.0013672,              0.0013672,              0.0013672
                    874,                0.65128,                0.42145,                0.98448,                0.70062,                0.65018,                0.65731,                0.34388,                 1.8924,                 1.6302,                 2.1434,              0.0013573,              0.0013573,              0.0013573
                    875,                0.65413,                0.42255,                0.98637,                0.70113,                0.65145,                0.65762,                0.34302,                 1.8943,                 1.6282,                 2.1485,              0.0013474,              0.0013474,              0.0013474
                    876,                0.65342,                0.42586,                0.97915,                0.69927,                 0.6528,                0.65757,                0.34337,                 1.8943,                  1.629,                 2.1494,              0.0013375,              0.0013375,              0.0013375
                    877,                0.64832,                 0.4193,                0.97876,                0.70028,                 0.6508,                 0.6577,                0.34395,                 1.8945,                 1.6302,                 2.1498,              0.0013276,              0.0013276,              0.0013276
                    878,                0.65418,                0.42658,                0.98242,                0.70022,                0.65218,                0.65772,                0.34313,                 1.8946,                 1.6299,                 2.1501,              0.0013177,              0.0013177,              0.0013177
                    879,                0.64936,                 0.4197,                0.97931,                0.70048,                0.65202,                0.65776,                0.34328,                 1.8941,                 1.6306,                 2.1499,              0.0013078,              0.0013078,              0.0013078
                    880,                0.64228,                0.41575,                0.97783,                0.69977,                0.65144,                0.65624,                0.34301,                 1.8945,                 1.6318,                 2.1517,              0.0012979,              0.0012979,              0.0012979
                    881,                0.64196,                0.41438,                0.97494,                0.69837,                0.65179,                0.65638,                0.34361,                 1.8925,                 1.6322,                 2.1477,               0.001288,               0.001288,               0.001288
                    882,                0.64929,                0.41971,                0.98132,                0.69787,                0.65259,                0.65534,                0.34278,                 1.8911,                 1.6329,                 2.1467,              0.0012781,              0.0012781,              0.0012781
                    883,                0.64699,                0.41401,                0.97904,                0.69629,                0.65366,                0.65611,                0.34273,                 1.8916,                 1.6328,                 2.1479,              0.0012682,              0.0012682,              0.0012682
                    884,                0.64091,                 0.4131,                0.97404,                0.69629,                0.65477,                0.65619,                0.34254,                 1.8919,                 1.6327,                 2.1485,              0.0012583,              0.0012583,              0.0012583
                    885,                0.63893,                 0.4142,                 0.9742,                0.69563,                0.65596,                 0.6551,                0.34185,                 1.8894,                 1.6355,                 2.1441,              0.0012484,              0.0012484,              0.0012484
                    886,                0.64408,                0.41735,                0.98101,                0.69418,                0.65864,                0.65569,                0.34178,                 1.8892,                 1.6345,                 2.1452,              0.0012385,              0.0012385,              0.0012385
                    887,                0.63795,                0.41095,                 0.9731,                 0.7529,                0.60864,                0.65692,                0.34206,                 1.8888,                 1.6348,                 2.1453,              0.0012286,              0.0012286,              0.0012286
                    888,                0.63975,                0.41722,                0.97418,                0.75275,                0.60748,                  0.657,                0.34203,                 1.8877,                 1.6317,                 2.1451,              0.0012187,              0.0012187,              0.0012187
                    889,                0.63767,                0.40839,                 0.9737,                0.75332,                 0.6071,                0.65663,                0.34203,                 1.8889,                  1.633,                 2.1478,              0.0012088,              0.0012088,              0.0012088
                    890,                0.63644,                0.41294,                0.97767,                0.75399,                0.60716,                  0.657,                0.34186,                   1.89,                 1.6348,                 2.1499,              0.0011989,              0.0011989,              0.0011989
                    891,                0.63403,                0.41229,                0.97449,                0.75152,                0.60711,                0.65672,                0.34212,                 1.8904,                  1.635,                 2.1509,               0.001189,               0.001189,               0.001189
                    892,                0.63143,                0.41219,                0.97235,                0.75217,                0.60705,                0.65655,                0.34221,                 1.8899,                 1.6373,                 2.1507,              0.0011791,              0.0011791,              0.0011791
                    893,                0.63032,                0.41041,                0.97063,                0.75352,                0.60671,                0.65675,                0.34182,                 1.8895,                 1.6368,                 2.1512,              0.0011692,              0.0011692,              0.0011692
                    894,                0.63135,                0.40879,                 0.9741,                 0.7532,                0.60695,                0.65722,                0.34219,                 1.8891,                 1.6382,                 2.1521,              0.0011593,              0.0011593,              0.0011593
                    895,                0.62873,                0.40413,                0.97142,                0.75215,                0.60688,                0.65677,                0.34214,                 1.8893,                 1.6399,                 2.1523,              0.0011494,              0.0011494,              0.0011494
                    896,                 0.6361,                0.40829,                0.97227,                0.75183,                0.60672,                0.65633,                 0.3429,                 1.8896,                  1.641,                 2.1521,              0.0011395,              0.0011395,              0.0011395
                    897,                0.63402,                0.40945,                0.97292,                0.75324,                0.60524,                0.65574,                0.34347,                   1.89,                 1.6405,                 2.1529,              0.0011296,              0.0011296,              0.0011296
                    898,                0.62954,                0.40672,                0.97257,                0.75087,                0.60638,                0.65565,                0.34344,                 1.8905,                 1.6419,                 2.1531,              0.0011197,              0.0011197,              0.0011197
                    899,                0.62317,                0.40496,                0.96916,                0.75271,                 0.6051,                0.65598,                0.34257,                 1.8904,                 1.6434,                 2.1535,              0.0011098,              0.0011098,              0.0011098
                    900,                0.62592,                0.40296,                0.96695,                0.75246,                0.60612,                0.65567,                0.34242,                  1.891,                 1.6438,                 2.1551,              0.0010999,              0.0010999,              0.0010999
                    901,                0.62452,                0.40099,                0.96912,                0.75322,                0.60486,                0.65504,                0.34198,                 1.8914,                 1.6466,                 2.1553,                0.00109,                0.00109,                0.00109
                    902,                0.61598,                0.40003,                0.96666,                0.74294,                0.61149,                0.65389,                  0.341,                  1.892,                 1.6472,                 2.1555,              0.0010801,              0.0010801,              0.0010801
                    903,                0.62063,                0.39921,                0.96602,                 0.7528,                0.60417,                0.65333,                0.34086,                 1.8938,                 1.6474,                 2.1581,              0.0010702,              0.0010702,              0.0010702
                    904,                0.61648,                0.39997,                0.96414,                0.75859,                0.59701,                0.65214,                0.34198,                 1.8938,                 1.6492,                 2.1574,              0.0010603,              0.0010603,              0.0010603
                    905,                0.62257,                0.40034,                0.96868,                0.75682,                0.59734,                0.65212,                0.34197,                 1.8935,                 1.6502,                 2.1573,              0.0010504,              0.0010504,              0.0010504
                    906,                0.61698,                0.39577,                0.96839,                0.75735,                0.59803,                0.65257,                0.34191,                 1.8916,                 1.6519,                 2.1548,              0.0010405,              0.0010405,              0.0010405
                    907,                0.61707,                0.39888,                0.96305,                0.75818,                0.59704,                0.65083,                0.34041,                 1.8919,                 1.6543,                 2.1557,              0.0010306,              0.0010306,              0.0010306
                    908,                0.62089,                0.40064,                0.96589,                0.75733,                0.59767,                0.65138,                0.34104,                 1.8915,                 1.6551,                 2.1562,              0.0010207,              0.0010207,              0.0010207
                    909,                0.61615,                0.39602,                0.96412,                0.75753,                0.59731,                0.65076,                0.34085,                 1.8909,                 1.6564,                 2.1565,              0.0010108,              0.0010108,              0.0010108
                    910,                0.61573,                0.39396,                0.96466,                0.75863,                0.59764,                0.65083,                 0.3405,                 1.8915,                 1.6575,                 2.1584,              0.0010009,              0.0010009,              0.0010009
                    911,                0.61299,                0.39069,                0.96293,                0.76019,                 0.5972,                0.65083,                0.34087,                 1.8922,                 1.6574,                 2.1613,               0.000991,               0.000991,               0.000991
                    912,                0.61376,                0.39516,                0.96425,                0.75933,                0.59728,                0.65082,                0.34057,                 1.8922,                 1.6606,                 2.1616,              0.0009811,              0.0009811,              0.0009811
