                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    738,                 1.4342,                 1.1548,                 1.3297,                0.69478,                0.65388,                0.63621,                0.31932,                 1.8291,                 1.4394,                 1.6577,              0.0027037,              0.0027037,              0.0027037
                    739,                  1.449,                 1.1842,                 1.3483,                0.70223,                0.65165,                0.63688,                0.31935,                 1.8291,                   1.44,                 1.6573,              0.0026938,              0.0026938,              0.0026938
                    740,                 1.4373,                 1.1585,                 1.3375,                0.69825,                0.63531,                0.63674,                0.31923,                 1.8297,                 1.4403,                 1.6577,              0.0026839,              0.0026839,              0.0026839
                    741,                 1.4374,                 1.1773,                  1.343,                0.70223,                0.64654,                 0.6365,                0.31907,                 1.8298,                 1.4395,                 1.6581,               0.002674,               0.002674,               0.002674
                    742,                 1.4366,                 1.1704,                 1.3443,                0.70213,                0.64248,                0.63669,                0.32018,                 1.8303,                 1.4391,                 1.6582,              0.0026641,              0.0026641,              0.0026641
                    743,                 1.4409,                 1.1714,                  1.337,                0.70273,                0.64048,                0.63694,                0.32028,                 1.8295,                 1.4386,                 1.6576,              0.0026542,              0.0026542,              0.0026542
                    744,                  1.436,                 1.1771,                 1.3416,                0.70191,                0.63987,                0.63693,                0.31882,                 1.8302,                 1.4382,                 1.6578,              0.0026443,              0.0026443,              0.0026443
                    745,                 1.4332,                 1.1601,                 1.3385,                0.70132,                0.63476,                0.63636,                0.31964,                 1.8299,                  1.438,                 1.6576,              0.0026344,              0.0026344,              0.0026344
                    746,                 1.4412,                 1.1701,                  1.336,                0.70606,                0.64068,                0.63308,                0.31939,                 1.8299,                 1.4377,                 1.6574,              0.0026245,              0.0026245,              0.0026245
                    747,                 1.4319,                 1.1636,                 1.3335,                0.70601,                0.64371,                0.63313,                0.31636,                 1.8299,                 1.4373,                 1.6574,              0.0026146,              0.0026146,              0.0026146
                    748,                 1.4334,                 1.1704,                  1.337,                0.70259,                0.63828,                0.63271,                0.31566,                 1.8292,                 1.4367,                  1.657,              0.0026047,              0.0026047,              0.0026047
                    749,                 1.4327,                 1.1584,                  1.335,                0.70109,                0.63944,                0.63198,                0.31514,                 1.8289,                 1.4368,                 1.6571,              0.0025948,              0.0025948,              0.0025948
                    750,                 1.4219,                 1.1517,                 1.3282,                0.70207,                0.63725,                0.63178,                0.31568,                 1.8291,                 1.4359,                 1.6571,              0.0025849,              0.0025849,              0.0025849
                    751,                 1.4351,                 1.1724,                 1.3397,                0.70052,                0.63956,                0.63205,                0.31561,                 1.8295,                 1.4366,                 1.6575,               0.002575,               0.002575,               0.002575
                    752,                 1.4371,                 1.1637,                 1.3341,                0.70203,                0.64804,                0.63197,                 0.3152,                 1.8296,                 1.4359,                 1.6572,              0.0025651,              0.0025651,              0.0025651
                    753,                 1.4294,                 1.1549,                 1.3327,                0.70261,                0.64731,                0.63196,                0.31659,                 1.8295,                 1.4361,                 1.6568,              0.0025552,              0.0025552,              0.0025552
                    754,                 1.4314,                 1.1611,                 1.3333,                0.70252,                0.64768,                0.63204,                0.31376,                 1.8298,                 1.4356,                 1.6566,              0.0025453,              0.0025453,              0.0025453
                    755,                 1.4262,                 1.1572,                 1.3317,                0.70097,                 0.6486,                0.63248,                0.31742,                 1.8295,                 1.4347,                 1.6561,              0.0025354,              0.0025354,              0.0025354
                    756,                 1.4296,                 1.1621,                 1.3324,                0.70325,                0.64665,                0.63363,                0.31667,                 1.8294,                 1.4356,                 1.6565,              0.0025255,              0.0025255,              0.0025255
                    757,                 1.4355,                 1.1606,                 1.3338,                0.70226,                0.64741,                0.63338,                0.31638,                 1.8296,                 1.4368,                 1.6566,              0.0025156,              0.0025156,              0.0025156
                    758,                 1.4194,                 1.1581,                 1.3296,                0.69922,                0.64896,                0.63398,                0.31493,                 1.8303,                 1.4364,                 1.6568,              0.0025057,              0.0025057,              0.0025057
                    759,                 1.4211,                 1.1527,                 1.3289,                0.70203,                0.64482,                0.63179,                0.31525,                 1.8299,                 1.4368,                 1.6569,              0.0024958,              0.0024958,              0.0024958
                    760,                 1.4274,                 1.1507,                 1.3308,                0.70208,                0.64456,                0.63285,                0.31691,                 1.8303,                  1.436,                  1.657,              0.0024859,              0.0024859,              0.0024859
                    761,                 1.4201,                 1.1457,                 1.3251,                0.70207,                0.64257,                0.63153,                0.31696,                 1.8303,                 1.4357,                 1.6579,               0.002476,               0.002476,               0.002476
                    762,                 1.4154,                 1.1518,                 1.3263,                0.70085,                0.64404,                0.63173,                0.31706,                 1.8308,                 1.4361,                 1.6577,              0.0024661,              0.0024661,              0.0024661
                    763,                 1.4298,                  1.163,                 1.3353,                 0.7004,                0.64387,                0.63091,                0.31856,                 1.8314,                 1.4371,                 1.6583,              0.0024562,              0.0024562,              0.0024562
                    764,                 1.4194,                 1.1532,                 1.3319,                0.70088,                0.64352,                0.63105,                0.31801,                 1.8323,                 1.4381,                 1.6589,              0.0024463,              0.0024463,              0.0024463
                    765,                 1.4257,                 1.1544,                 1.3286,                0.70426,                0.63212,                0.63195,                0.31843,                 1.8319,                 1.4391,                 1.6586,              0.0024364,              0.0024364,              0.0024364
                    766,                 1.4221,                 1.1524,                  1.323,                0.70644,                0.63103,                0.63125,                0.31864,                 1.8317,                 1.4378,                 1.6581,              0.0024265,              0.0024265,              0.0024265
                    767,                 1.4155,                 1.1383,                 1.3225,                0.71246,                0.63074,                0.63124,                0.32057,                  1.832,                 1.4382,                 1.6581,              0.0024166,              0.0024166,              0.0024166
                    768,                 1.4209,                 1.1424,                 1.3251,                 0.7134,                0.62918,                0.63111,                0.32014,                 1.8321,                 1.4388,                 1.6581,              0.0024067,              0.0024067,              0.0024067
                    769,                 1.4177,                 1.1428,                 1.3199,                0.71361,                0.62949,                0.63171,                0.32037,                 1.8323,                 1.4403,                 1.6585,              0.0023968,              0.0023968,              0.0023968
                    770,                 1.4309,                  1.154,                  1.328,                0.71431,                0.62949,                0.63204,                0.32015,                 1.8322,                 1.4384,                 1.6578,              0.0023869,              0.0023869,              0.0023869
                    771,                 1.4131,                 1.1368,                 1.3202,                0.71973,                0.62702,                0.63248,                0.31914,                  1.832,                 1.4384,                 1.6569,               0.002377,               0.002377,               0.002377
                    772,                 1.4169,                 1.1371,                 1.3192,                0.71922,                0.63258,                0.63244,                0.32038,                 1.8323,                 1.4394,                 1.6571,              0.0023671,              0.0023671,              0.0023671
                    773,                 1.4106,                 1.1405,                 1.3208,                0.71842,                0.63149,                0.63273,                0.32042,                 1.8327,                 1.4396,                 1.6571,              0.0023572,              0.0023572,              0.0023572
                    774,                 1.4177,                 1.1425,                 1.3238,                 0.7194,                0.62771,                0.63303,                0.32077,                 1.8325,                  1.439,                 1.6564,              0.0023473,              0.0023473,              0.0023473
                    775,                 1.4072,                 1.1366,                 1.3158,                0.71925,                 0.6273,                0.63228,                0.31994,                 1.8327,                 1.4398,                 1.6562,              0.0023374,              0.0023374,              0.0023374
                    776,                 1.4111,                 1.1395,                 1.3172,                 0.7209,                 0.6266,                0.63255,                0.32113,                 1.8337,                 1.4397,                 1.6562,              0.0023275,              0.0023275,              0.0023275
                    777,                 1.4155,                 1.1477,                 1.3268,                0.72268,                0.62673,                0.63278,                0.32171,                 1.8339,                 1.4404,                 1.6554,              0.0023176,              0.0023176,              0.0023176
                    778,                 1.4136,                 1.1349,                 1.3258,                0.72196,                0.62698,                0.63314,                0.32116,                 1.8341,                 1.4409,                 1.6557,              0.0023077,              0.0023077,              0.0023077
                    779,                 1.4055,                 1.1284,                 1.3133,                0.72305,                0.62369,                0.63239,                0.32099,                 1.8347,                 1.4427,                  1.656,              0.0022978,              0.0022978,              0.0022978
                    780,                 1.4169,                 1.1486,                 1.3249,                0.72169,                0.62396,                0.63064,                 0.3204,                 1.8352,                 1.4423,                 1.6564,              0.0022879,              0.0022879,              0.0022879
                    781,                 1.4171,                 1.1345,                 1.3246,                0.72109,                 0.6238,                0.63048,                0.32014,                 1.8357,                 1.4434,                 1.6566,               0.002278,               0.002278,               0.002278
                    782,                 1.4044,                 1.1317,                 1.3169,                0.72005,                0.62492,                0.62998,                0.32026,                 1.8359,                 1.4443,                 1.6568,              0.0022681,              0.0022681,              0.0022681
                    783,                 1.4136,                 1.1425,                 1.3226,                0.72074,                0.62383,                0.63075,                0.31898,                 1.8364,                 1.4448,                 1.6571,              0.0022582,              0.0022582,              0.0022582
                    784,                 1.4103,                 1.1235,                 1.3195,                0.72263,                0.62282,                0.63065,                 0.3195,                 1.8358,                 1.4446,                 1.6567,              0.0022483,              0.0022483,              0.0022483
                    785,                 1.4112,                 1.1333,                 1.3192,                0.72384,                0.62244,                0.63163,                0.32064,                 1.8366,                 1.4457,                 1.6574,              0.0022384,              0.0022384,              0.0022384
                    786,                 1.4111,                 1.1343,                 1.3198,                 0.7213,                0.62273,                0.63117,                0.32074,                 1.8366,                 1.4451,                 1.6567,              0.0022285,              0.0022285,              0.0022285
                    787,                 1.3999,                 1.1132,                 1.3094,                0.72658,                0.62047,                0.63121,                0.32177,                 1.8363,                 1.4459,                 1.6565,              0.0022186,              0.0022186,              0.0022186
                    788,                 1.4104,                 1.1345,                 1.3216,                0.72152,                0.62084,                0.63172,                0.32181,                 1.8377,                 1.4476,                 1.6568,              0.0022087,              0.0022087,              0.0022087
                    789,                 1.4013,                 1.1252,                 1.3109,                0.71816,                 0.6212,                0.63101,                0.31892,                 1.8377,                 1.4472,                 1.6566,              0.0021988,              0.0021988,              0.0021988
                    790,                 1.4049,                 1.1366,                 1.3204,                0.71821,                 0.6212,                0.63103,                0.31912,                 1.8368,                 1.4468,                 1.6556,              0.0021889,              0.0021889,              0.0021889
                    791,                  1.409,                 1.1364,                  1.323,                0.72018,                0.62224,                0.62956,                0.31755,                 1.8363,                 1.4459,                  1.655,               0.002179,               0.002179,               0.002179
                    792,                 1.4079,                 1.1274,                 1.3186,                0.72067,                0.62186,                0.63118,                0.31967,                 1.8367,                 1.4458,                 1.6554,              0.0021691,              0.0021691,              0.0021691
                    793,                 1.3952,                 1.1286,                 1.3135,                0.71908,                0.62123,                0.63095,                0.31899,                 1.8367,                 1.4457,                 1.6551,              0.0021592,              0.0021592,              0.0021592
                    794,                 1.4016,                 1.1116,                  1.308,                0.71702,                0.62144,                0.63129,                 0.3181,                 1.8366,                 1.4469,                 1.6552,              0.0021493,              0.0021493,              0.0021493
                    795,                 1.4022,                 1.1268,                 1.3117,                0.71805,                0.62042,                0.63099,                 0.3176,                 1.8364,                 1.4463,                 1.6551,              0.0021394,              0.0021394,              0.0021394
                    796,                 1.3942,                 1.1257,                  1.304,                0.70995,                0.62259,                0.63128,                0.31949,                  1.837,                 1.4463,                 1.6555,              0.0021295,              0.0021295,              0.0021295
                    797,                 1.3957,                 1.1246,                 1.3117,                0.70752,                0.62591,                0.62939,                0.31849,                 1.8368,                  1.447,                  1.655,              0.0021196,              0.0021196,              0.0021196
                    798,                 1.4013,                 1.1182,                 1.3068,                0.70583,                0.62665,                0.62936,                0.31952,                  1.837,                 1.4465,                 1.6544,              0.0021097,              0.0021097,              0.0021097
                    799,                 1.3987,                 1.1212,                 1.3132,                0.71489,                0.61982,                0.62908,                 0.3191,                 1.8365,                 1.4466,                 1.6536,              0.0020998,              0.0020998,              0.0020998
                    800,                 1.4098,                 1.1288,                 1.3185,                0.70769,                0.62224,                 0.6292,                0.31949,                 1.8359,                 1.4458,                 1.6532,              0.0020899,              0.0020899,              0.0020899
                    801,                 1.3945,                 1.1106,                 1.3046,                0.70624,                0.62334,                0.63197,                0.31978,                 1.8346,                 1.4449,                 1.6515,                0.00208,                0.00208,                0.00208
                    802,                 1.3991,                  1.114,                 1.3116,                0.70038,                0.62523,                0.62995,                0.31785,                 1.8351,                 1.4442,                 1.6518,              0.0020701,              0.0020701,              0.0020701
                    803,                 1.3914,                 1.1141,                 1.3039,                0.69388,                 0.6285,                0.63123,                0.31836,                 1.8344,                 1.4438,                 1.6519,              0.0020602,              0.0020602,              0.0020602
                    804,                 1.3849,                 1.1146,                 1.3088,                0.68741,                0.63285,                0.63115,                0.31819,                 1.8338,                 1.4426,                 1.6514,              0.0020503,              0.0020503,              0.0020503
                    805,                 1.4026,                  1.115,                 1.3117,                0.68571,                0.63156,                0.63091,                0.31835,                 1.8342,                 1.4416,                 1.6514,              0.0020404,              0.0020404,              0.0020404
                    806,                 1.4007,                 1.1215,                 1.3115,                0.68536,                0.63117,                0.63105,                0.31681,                 1.8349,                 1.4418,                 1.6514,              0.0020305,              0.0020305,              0.0020305
                    807,                 1.3915,                 1.1161,                  1.313,                0.67813,                0.63292,                0.63287,                0.31945,                 1.8348,                 1.4412,                 1.6514,              0.0020206,              0.0020206,              0.0020206
                    808,                 1.3909,                 1.1088,                 1.3055,                 0.6755,                 0.6369,                0.63237,                0.31845,                 1.8357,                 1.4433,                 1.6516,              0.0020107,              0.0020107,              0.0020107
                    809,                 1.3929,                 1.1198,                 1.3071,                0.67359,                0.64907,                0.63476,                0.31938,                  1.836,                 1.4439,                 1.6515,              0.0020008,              0.0020008,              0.0020008
                    810,                 1.3902,                 1.1022,                 1.3017,                0.67634,                0.64181,                 0.6348,                0.31892,                 1.8372,                 1.4462,                 1.6522,              0.0019909,              0.0019909,              0.0019909
                    811,                 1.3944,                 1.1006,                 1.3008,                 0.6811,                0.64202,                0.63521,                0.31867,                 1.8366,                 1.4453,                 1.6513,               0.001981,               0.001981,               0.001981
                    812,                 1.3815,                 1.0922,                 1.2992,                0.67821,                0.63505,                  0.635,                0.31849,                 1.8374,                 1.4452,                 1.6522,              0.0019711,              0.0019711,              0.0019711
                    813,                 1.3813,                 1.0952,                 1.2945,                0.68006,                 0.6343,                0.63613,                0.31834,                 1.8371,                 1.4448,                 1.6516,              0.0019612,              0.0019612,              0.0019612
                    814,                 1.3918,                  1.117,                 1.3079,                0.68098,                0.63485,                0.63576,                0.31869,                 1.8378,                 1.4447,                  1.652,              0.0019513,              0.0019513,              0.0019513
                    815,                 1.3892,                 1.1128,                 1.3036,                0.66624,                0.65514,                0.63551,                0.31802,                  1.838,                 1.4441,                 1.6517,              0.0019414,              0.0019414,              0.0019414
                    816,                 1.3813,                 1.1027,                 1.3012,                0.66853,                0.65318,                0.63551,                0.31798,                 1.8384,                 1.4441,                  1.652,              0.0019315,              0.0019315,              0.0019315
                    817,                 1.3849,                 1.1014,                 1.3027,                0.68196,                0.62653,                0.63564,                0.31891,                 1.8384,                  1.444,                 1.6515,              0.0019216,              0.0019216,              0.0019216
                    818,                 1.3902,                  1.104,                 1.3008,                 0.6792,                0.62973,                0.63636,                0.31914,                 1.8388,                 1.4431,                 1.6515,              0.0019117,              0.0019117,              0.0019117
                    819,                  1.379,                 1.0951,                 1.3009,                0.68346,                0.62734,                0.63703,                0.31978,                 1.8393,                 1.4429,                 1.6518,              0.0019018,              0.0019018,              0.0019018
                    820,                 1.3825,                 1.1055,                 1.3045,                0.67599,                0.62696,                 0.6369,                0.32002,                 1.8393,                 1.4427,                 1.6519,              0.0018919,              0.0018919,              0.0018919
                    821,                  1.386,                 1.1017,                 1.3017,                0.67456,                 0.6281,                0.63712,                0.31928,                 1.8394,                 1.4428,                 1.6517,               0.001882,               0.001882,               0.001882
                    822,                 1.3784,                 1.0907,                 1.2944,                0.71441,                0.59922,                0.63666,                0.31967,                 1.8397,                 1.4429,                 1.6519,              0.0018721,              0.0018721,              0.0018721
                    823,                 1.3831,                 1.0998,                 1.3033,                0.71384,                0.60047,                0.63705,                0.31907,                   1.84,                 1.4442,                  1.652,              0.0018622,              0.0018622,              0.0018622
                    824,                 1.3816,                 1.0967,                 1.3011,                0.71343,                0.60157,                0.63699,                0.31842,                 1.8405,                 1.4444,                 1.6516,              0.0018523,              0.0018523,              0.0018523
                    825,                 1.3803,                 1.0966,                 1.2946,                0.68587,                0.62558,                0.63796,                0.32047,                 1.8422,                 1.4434,                 1.6531,              0.0018424,              0.0018424,              0.0018424
                    826,                 1.3724,                 1.0916,                 1.2961,                0.71132,                0.61145,                0.63826,                0.32011,                 1.8423,                 1.4426,                 1.6535,              0.0018325,              0.0018325,              0.0018325
                    827,                 1.3781,                 1.0923,                 1.2972,                0.71213,                0.61145,                0.63817,                0.32056,                 1.8431,                 1.4435,                 1.6541,              0.0018226,              0.0018226,              0.0018226
                    828,                 1.3766,                 1.0885,                 1.2892,                0.71384,                0.61115,                0.63902,                0.32013,                  1.843,                 1.4433,                 1.6543,              0.0018127,              0.0018127,              0.0018127
                    829,                 1.3739,                 1.0831,                 1.2941,                0.72185,                0.61559,                0.63826,                0.31973,                 1.8436,                 1.4421,                 1.6542,              0.0018028,              0.0018028,              0.0018028
                    830,                  1.379,                 1.0888,                 1.2965,                0.72506,                0.61381,                0.64135,                0.32192,                 1.8445,                 1.4416,                 1.6543,              0.0017929,              0.0017929,              0.0017929
                    831,                 1.3798,                 1.0948,                 1.2978,                0.72834,                0.61067,                 0.6411,                0.32265,                 1.8442,                 1.4404,                 1.6531,               0.001783,               0.001783,               0.001783
                    832,                 1.3785,                 1.0918,                 1.2954,                0.73025,                0.61067,                0.64169,                 0.3226,                 1.8435,                 1.4407,                 1.6528,              0.0017731,              0.0017731,              0.0017731
                    833,                  1.379,                 1.1046,                 1.2994,                0.73155,                0.61119,                 0.6417,                0.32289,                 1.8443,                 1.4415,                 1.6538,              0.0017632,              0.0017632,              0.0017632
                    834,                 1.3748,                  1.092,                 1.2898,                0.73206,                0.60881,                0.64191,                0.32205,                 1.8443,                 1.4399,                 1.6538,              0.0017533,              0.0017533,              0.0017533
                    835,                  1.367,                 1.0778,                 1.2887,                0.73245,                0.60913,                0.64359,                0.32369,                 1.8453,                 1.4397,                 1.6545,              0.0017434,              0.0017434,              0.0017434
                    836,                 1.3682,                 1.0801,                 1.2898,                0.73244,                0.60976,                0.64419,                0.32344,                 1.8452,                 1.4393,                 1.6539,              0.0017335,              0.0017335,              0.0017335
                    837,                 1.3658,                 1.0822,                 1.2886,                0.72375,                0.61667,                0.64401,                0.32155,                 1.8457,                 1.4407,                 1.6542,              0.0017236,              0.0017236,              0.0017236
                    838,                 1.3774,                 1.0806,                 1.2877,                0.73214,                0.59905,                0.64366,                0.32244,                 1.8464,                 1.4413,                  1.654,              0.0017137,              0.0017137,              0.0017137
                    839,                  1.356,                 1.0728,                 1.2856,                0.70929,                0.61865,                0.64424,                0.32302,                 1.8463,                 1.4405,                 1.6543,              0.0017038,              0.0017038,              0.0017038
                    840,                 1.3717,                 1.0764,                 1.2894,                0.71001,                0.61827,                0.64441,                0.32392,                  1.846,                  1.441,                 1.6537,              0.0016939,              0.0016939,              0.0016939
                    841,                 1.3619,                  1.086,                   1.29,                0.71046,                0.61614,                0.64453,                0.32259,                 1.8462,                 1.4401,                 1.6534,               0.001684,               0.001684,               0.001684
                    842,                 1.3671,                 1.0847,                 1.2882,                  0.713,                0.61993,                0.65354,                0.32348,                 1.8457,                 1.4402,                 1.6529,              0.0016741,              0.0016741,              0.0016741
                    843,                 1.3738,                 1.0831,                 1.2912,                0.71185,                0.61929,                 0.6533,                0.32101,                 1.8461,                 1.4405,                 1.6534,              0.0016642,              0.0016642,              0.0016642
                    844,                 1.3607,                 1.0745,                 1.2824,                0.70844,                0.61484,                0.64428,                0.31996,                 1.8461,                 1.4402,                 1.6528,              0.0016543,              0.0016543,              0.0016543
                    845,                 1.3591,                 1.0689,                 1.2876,                 0.7076,                0.61605,                0.64427,                0.31934,                  1.846,                  1.439,                 1.6524,              0.0016444,              0.0016444,              0.0016444
                    846,                 1.3629,                 1.0815,                 1.2838,                 0.7075,                0.61709,                0.64473,                0.32003,                 1.8455,                 1.4392,                 1.6527,              0.0016345,              0.0016345,              0.0016345
                    847,                 1.3622,                 1.0795,                 1.2884,                0.71076,                0.61679,                0.64289,                0.31852,                 1.8459,                 1.4384,                 1.6528,              0.0016246,              0.0016246,              0.0016246
                    848,                 1.3557,                 1.0728,                 1.2852,                0.70996,                0.61697,                0.64287,                0.32151,                 1.8458,                 1.4392,                 1.6527,              0.0016147,              0.0016147,              0.0016147
                    849,                 1.3679,                 1.0842,                 1.2856,                0.71058,                0.61872,                0.64357,                  0.319,                 1.8448,                  1.439,                 1.6517,              0.0016048,              0.0016048,              0.0016048
                    850,                 1.3633,                 1.0731,                  1.284,                0.70926,                0.61873,                0.64267,                 0.3181,                 1.8445,                 1.4391,                 1.6514,              0.0015949,              0.0015949,              0.0015949
                    851,                 1.3583,                 1.0713,                  1.282,                0.70898,                0.61857,                0.64383,                0.31976,                 1.8449,                 1.4388,                 1.6508,               0.001585,               0.001585,               0.001585
                    852,                 1.3537,                  1.077,                 1.2802,                0.70856,                0.61814,                0.64395,                0.32048,                 1.8449,                 1.4383,                 1.6505,              0.0015751,              0.0015751,              0.0015751
                    853,                 1.3577,                 1.0679,                 1.2801,                0.71222,                0.62184,                0.65254,                0.32094,                 1.8443,                 1.4386,                 1.6506,              0.0015652,              0.0015652,              0.0015652
                    854,                 1.3561,                 1.0628,                 1.2825,                0.71176,                0.62243,                0.65206,                0.32156,                 1.8446,                 1.4392,                 1.6509,              0.0015553,              0.0015553,              0.0015553
                    855,                 1.3611,                 1.0666,                 1.2838,                0.70746,                0.61835,                 0.6437,                0.32025,                 1.8453,                 1.4388,                 1.6505,              0.0015454,              0.0015454,              0.0015454
                    856,                 1.3551,                 1.0597,                 1.2788,                0.71868,                0.62734,                 0.6631,                0.32426,                 1.8455,                  1.439,                  1.651,              0.0015355,              0.0015355,              0.0015355
                    857,                 1.3518,                 1.0706,                  1.278,                0.71569,                0.62257,                 0.6548,                 0.3236,                 1.8456,                 1.4392,                 1.6507,              0.0015256,              0.0015256,              0.0015256
                    858,                  1.346,                 1.0673,                 1.2799,                0.71944,                0.61986,                0.65494,                0.32599,                  1.845,                  1.438,                 1.6506,              0.0015157,              0.0015157,              0.0015157
                    859,                 1.3478,                 1.0595,                 1.2768,                0.71963,                 0.6267,                0.66259,                0.32628,                 1.8454,                 1.4383,                 1.6506,              0.0015058,              0.0015058,              0.0015058
                    860,                 1.3459,                 1.0647,                 1.2753,                0.71371,                0.62323,                0.65422,                0.32545,                 1.8457,                  1.437,                 1.6505,              0.0014959,              0.0014959,              0.0014959
                    861,                 1.3449,                 1.0621,                 1.2783,                0.71373,                0.62296,                0.65432,                0.32568,                 1.8453,                 1.4365,                 1.6503,               0.001486,               0.001486,               0.001486
                    862,                 1.3556,                 1.0705,                 1.2803,                0.72441,                0.62158,                0.66224,                0.32558,                 1.8448,                 1.4371,                 1.6501,              0.0014761,              0.0014761,              0.0014761
                    863,                 1.3506,                 1.0542,                 1.2775,                0.72143,                0.61685,                0.65382,                0.32563,                 1.8444,                 1.4382,                 1.6502,              0.0014662,              0.0014662,              0.0014662
                    864,                 1.3519,                 1.0687,                 1.2775,                 0.7231,                 0.6156,                0.65428,                0.32674,                 1.8445,                 1.4389,                 1.6502,              0.0014563,              0.0014563,              0.0014563
                    865,                 1.3385,                 1.0517,                 1.2693,                0.71759,                0.61598,                 0.6532,                0.32618,                 1.8438,                 1.4377,                 1.6498,              0.0014464,              0.0014464,              0.0014464
                    866,                 1.3444,                 1.0488,                 1.2744,                 0.7112,                0.62574,                0.65338,                0.32588,                 1.8441,                 1.4372,                   1.65,              0.0014365,              0.0014365,              0.0014365
                    867,                 1.3543,                 1.0657,                 1.2791,                0.69818,                0.63083,                 0.6526,                0.32535,                 1.8435,                  1.437,                 1.6499,              0.0014266,              0.0014266,              0.0014266
                    868,                  1.344,                   1.05,                 1.2773,                0.68958,                0.63097,                0.65282,                 0.3256,                 1.8443,                 1.4364,                 1.6502,              0.0014167,              0.0014167,              0.0014167
                    869,                 1.3325,                 1.0472,                 1.2676,                0.68622,                0.63287,                0.65319,                0.32582,                 1.8441,                 1.4367,                 1.6505,              0.0014068,              0.0014068,              0.0014068
                    870,                 1.3429,                 1.0508,                 1.2728,                0.67101,                0.63659,                0.65205,                0.32575,                 1.8441,                 1.4361,                  1.651,              0.0013969,              0.0013969,              0.0013969
                    871,                  1.351,                 1.0593,                 1.2759,                0.66748,                 0.6386,                0.65157,                 0.3258,                 1.8441,                 1.4354,                  1.651,               0.001387,               0.001387,               0.001387
